,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
2652,b'1418054',59254,59248.445,59254.4108,0,18.559127807617188,18.4629020690918,18.42160415649414,5.965799999998126,0.09622573852538707,-0.13752365112304688,2
1286,b'120030',59338,59328.3,59338.27,0,14.457427024841309,14.81757640838623,14.375038146972656,9.969999999993888,-0.3601493835449219,-0.08238887786865234,2
1882,b'1287035',59147,59134.01,59147.48,0,14.417094230651855,14.69716453552246,14.354787826538086,13.470000000001164,-0.2800703048706037,-0.06230640411376953,2
14995,b'3147811',59254,59242.53,59254.4108,0,18.203937530517575,18.864967346191406,18.04048728942871,11.880799999998999,-0.6610298156738317,-0.16345024108886363,4
7357,b'2079674',59134,59127.387,59134.10966666666,0,14.31727409362793,14.782166481018066,14.237717628479004,6.722666666661098,-0.4648923873901367,-0.07955646514892578,4
20779,b'4036959',59324,59318.24,59324.232833333335,0,17.26177215576172,17.48499298095703,17.23492431640625,5.99283333333733,-0.2232208251953125,-0.02684783935546875,2
22370,b'4263122',59358,59351.324,59358.30783333333,0,15.670106887817385,15.71452522277832,15.998567581176758,6.983833333331859,-0.044418334960935724,0.3284606933593732,1
9352,b'2351416',59169,59163.37,59169.3565,0,15.712352752685549,15.911154747009276,15.672335624694824,5.986499999999069,-0.19880199432372692,-0.04001712799072443,2
22366,b'4263122',59354,59351.324,59354.328,0,17.008617401123047,17.015254974365234,17.30470085144043,3.004000000000815,-0.0066375732421875,0.2960834503173828,1
18012,b'3648855',59342,59331.29,59342.26,0,16.209529876708984,16.453702926635742,16.20716094970703,10.970000000001164,-0.2441730499267578,-0.002368927001953125,1
29880,b'714598',59138,59136.457,59138.380833333336,0,19.20352554321289,18.71764373779297,18.670373916625977,1.923833333334187,0.4858818054199219,-0.5331516265869141,2
10682,b'255597',59246,59243.22,59246.23,0,14.675104141235352,14.887069702148438,14.582948684692385,3.0100000000020373,-0.21196556091308594,-0.09215545654296697,2
10975,b'2591592',59136,59127.387,59136.41966666666,0,14.273855209350586,14.727165222167969,14.161953926086426,9.03266666665877,-0.4533100128173828,-0.11190128326416016,4
18015,b'3648855',59345,59331.293,59345.23366666667,0,16.032255172729492,16.474660873413086,16.02202606201172,13.94066666666913,-0.44240570068359375,-0.010229110717773438,4
5470,b'1839239',59335,59331.29,59335.41,0,15.43949031829834,15.709076881408691,15.42110824584961,4.120000000002619,-0.26958656311035156,-0.01838207244873047,1
30556,b'811506',59337,59327.25,59337.27,0,14.154685974121094,14.481220245361328,13.987895965576172,10.019999999996799,-0.3265342712402344,-0.16679000854492188,2
22881,b'4326102',59319,59309.188,59319.2475,0,14.24871826171875,14.588021278381348,14.070022583007812,10.05949999999575,-0.33930301666259766,-0.1786956787109375,2
1283,b'120030',59334,59328.3,59334.32833333333,0,15.35277271270752,15.672167778015137,15.272720336914062,6.028333333328192,-0.3193950653076172,-0.08005237579345703,2
23446,b'4388528',58937,58933.53,58937.5252,0,19.82510757446289,19.763408660888672,19.667163848876957,3.995199999997567,0.06169891357421875,-0.15794372558593395,2
