,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
29644,b'68783',59322,59317.207,59322.4,1,19.240310668945312,19.30412101745605,19.449562072753903,5.1929999999993015,-0.06381034851073863,0.2092514038085902,4
22952,b'4329556',59338,59334.203,59338.27,1,15.56450653076172,15.777665138244627,15.414294242858888,4.06699999999546,-0.2131586074829066,-0.15021228790283203,2
7412,b'2090007',59324,59317.176,59324.23416666667,1,16.192893981933594,16.161664962768555,16.177703857421875,7.058166666669422,0.031229019165039062,-0.01519012451171875,0
31572,b'949115',59235,59223.406,59235.47,1,20.082735061645508,19.83649444580078,19.990459442138672,12.063999999998487,0.24624061584472656,-0.09227561950683594,3
11360,b'264180',59374,59360.32,59374.2675,1,15.61416721343994,15.772505760192873,15.431411743164062,13.947500000002037,-0.15833854675293324,-0.18275547027587713,2
23096,b'4343194',59321,59307.16,59321.25,1,16.614913940429688,16.806289672851562,16.91059684753418,14.089999999996508,-0.191375732421875,0.2956829071044922,0
21260,b'4093985',59317,59306.258,59317.22775,1,17.628707885742188,19.054107666015625,17.991451263427734,10.969749999996566,-1.4253997802734375,0.3627433776855469,1
10465,b'2524597',59338,59338.27,59338.27,1,19.28257369995117,19.473146438598636,18.757225036621094,0.0,-0.19057273864746804,-0.5253486633300746,1
3153,b'1492174',59132,59127.387,59132.55,1,15.810562133789062,15.717387199401855,15.87641716003418,5.163000000000466,0.09317493438720703,0.06585502624511719,2
17746,b'3615364',59195,59185.23,59195.27033333333,1,14.713397026062012,14.816631317138672,14.737663269042969,10.04033333332336,-0.10323429107666016,0.02426624298095703,5
3697,b'1569504',59346,59341.18,59346.28,1,18.94051742553711,19.18148231506348,19.04818344116211,5.099999999998545,-0.24096488952637074,0.107666015625,1
18564,b'3721557',59337,59327.25,59337.27,1,15.616641998291016,15.682164192199709,15.650639533996582,10.019999999996799,-0.06552219390869318,0.033997535705566406,2
