,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
21799,b'4172687',59394,59394.28,59394.28,1,16.239253997802734,16.263477325439453,16.05337142944336,0.0,-0.02422332763671875,-0.185882568359375,-1
9711,b'2411226',59315,59315.2,59315.23666666666,1,20.005674362182617,20.18445587158203,19.951082229614254,0.036666666659584735,-0.17878150939941406,-0.05459213256836293,-1
29221,b'641679',59342,59332.3,59342.26,1,18.11134147644043,17.97259521484375,18.1878719329834,9.959999999999127,0.1387462615966797,0.07653045654296875,-1
18708,b'3741803',59377,59369.2,59377.27,1,19.04198837280273,18.968774795532227,18.97976303100586,8.069999999999709,0.07321357727050426,-0.06222534179687145,-1
4070,b'1617758',59146,59131.5,59146.33533333333,1,15.965533256530762,15.8216552734375,15.97957992553711,14.83533333332889,0.14387798309326172,0.014046669006347656,-1
2331,b'1358626',59353,59348.26,59353.296,1,20.629335403442383,20.65394592285156,20.559127807617188,5.036000000000058,-0.024610519409176135,-0.07020759582519531,-1
22913,b'4327763',59313,59305.29,59313.3362,1,17.339496612548828,17.268129348754883,18.35049819946289,8.046199999997043,0.07136726379394531,1.0110015869140625,11
15963,b'3319593',59345,59342.26,59345.23366666667,1,16.499874114990234,16.556312561035156,16.28354835510254,2.97366666666494,-0.056438446044921875,-0.2163257598876953,-1
17546,b'3579249',59246,59232.16,59246.23,1,18.919628143310547,18.96951675415039,19.037805557250977,14.069999999999709,-0.04988861083984375,0.11817741394042969,-1
12762,b'2791445',59318,59316.28,59318.2475,1,18.766477584838867,18.793745040893555,18.61920928955078,1.9674999999988358,-0.0272674560546875,-0.14726829528808594,-1
25046,b'4643176',59345,59336.24,59345.2365,1,16.756561279296875,16.750568389892578,16.629438400268555,8.996500000001106,0.005992889404296875,-0.1271228790283203,-1
3308,b'1513741',59139,59134.01,59139.38,1,16.351787567138672,16.405637741088867,16.18427085876465,5.369999999995343,-0.05385017395019531,-0.16751670837402344,-1
29124,b'629182',59321,59318.25,59321.25,1,18.22702980041504,18.451696395874023,17.913856506347656,3.0,-0.22466659545898438,-0.3131732940673828,-1
14625,b'3074539',59313,59304.156,59313.3362,1,19.034555435180664,18.96796417236328,19.405221939086918,9.180199999995239,0.06659126281738281,0.37066650390625355,-1
3141,b'1491432',59313,59304.156,59313.3362,1,18.52187728881836,18.31296730041504,18.73815155029297,9.180199999995239,0.2089099884033203,0.21627426147460938,-1
22505,b'4276481',59195,59190.152,59195.27033333333,1,16.90418243408203,17.138805389404297,16.859588623046875,5.118333333324699,-0.23462295532226562,-0.04459381103515625,-1
472,b'1073547',59318,59307.16,59318.2475,1,13.828493118286133,13.93846321105957,13.860654830932615,11.08749999999418,-0.1099700927734375,0.0321617126464826,-1
23746,b'4419323',59146,59131.438,59146.33533333333,1,18.23422622680664,18.38462257385254,18.37453269958496,14.89733333332697,-0.15039634704589844,0.1403064727783203,-1
4471,b'1692403',59190,59185.23,59190.3426,1,15.28025245666504,15.451339721679688,15.24997901916504,5.112600000000384,-0.17108726501464666,-0.0302734375,-1
7685,b'2124105',59228,59226.63,59228.662500000006,1,19.481525421142575,19.528675079345703,19.41715240478516,2.03250000000844,-0.04714965820312855,-0.06437301635741477,-1
3251,b'1509590',59156,59154.227,59156.4456,1,18.72701835632324,19.00836944580078,18.49661445617676,2.2186000000001513,-0.2813510894775426,-0.23040390014647727,9
27385,b'4960',59136,59127.387,59136.41966666666,1,15.995821952819824,15.902567863464355,16.24791145324707,9.03266666665877,0.09325408935546875,0.2520895004272461,-1
12067,b'2725605',59367,59357.31,59367.25716666667,1,16.81007194519043,17.00835418701172,17.014667510986328,9.947166666672274,-0.19828224182128906,0.20459556579589844,-1
5232,b'181006',59319,59305.285,59319.2475,1,15.897184371948242,16.07027816772461,16.05678939819336,13.96249999999418,-0.1730937957763672,0.1596050262451172,-1
29347,b'654191',59350,59342.26,59350.347400000006,1,15.522478103637695,15.552328109741213,15.351981163024902,8.087400000003981,-0.0298500061035174,-0.17049694061279297,0
6207,b'19159',59332,59328.227,59332.3,1,17.084999084472656,17.19636344909668,17.50228500366211,4.073000000003958,-0.11136436462402344,0.4172859191894531,-1
21456,b'4119740',58975,58968.297,58975.42,1,18.1910400390625,18.271137237548828,18.13608169555664,7.1229999999995925,-0.08009719848632812,-0.054958343505859375,-1
10779,b'2565763',59373,59361.223,59373.2675,1,16.860578536987305,16.755207061767578,16.811756134033203,12.044500000003609,0.10537147521972656,-0.04882240295410156,2
26323,b'4822863',59337,59331.29,59337.27,1,18.29781913757324,18.202533721923828,18.42249298095703,5.9799999999959255,0.09528541564941051,0.12467384338379262,-1
21687,b'41524',59318,59304.156,59318.2475,1,16.188161849975586,16.239795684814453,16.075654983520508,14.091499999994994,-0.05163383483886719,-0.11250686645507812,-1
6544,b'1961985',59328,59315.2,59328.277,1,15.407859802246094,15.542383193969728,15.642467498779297,13.077000000004773,-0.1345233917236346,0.23460769653320312,-1
26000,b'4777313',59230,59217.39,59230.15966666667,1,20.1057071685791,19.787229537963867,19.652177810668945,12.769666666667035,0.3184776306152344,-0.45352935791015625,-1
29907,b'720251',59314,59309.188,59314.29,1,15.757577896118164,15.778797149658203,15.66198444366455,5.101999999998952,-0.021219253540039062,-0.09559345245361328,-1
417,b'1062835',59315,59309.188,59315.23666666666,1,17.842363357543945,18.12346649169922,17.88776397705078,6.0486666666547535,-0.28110313415527344,0.04540061950683594,-1
29666,b'689272',59367,59359.293,59367.259,1,19.851940155029297,19.93052101135254,19.97562789916992,7.966000000000349,-0.07858085632324219,0.12368774414062145,7
19994,b'3906481',59318,59305.285,59318.2475,1,16.26671600341797,16.169803619384766,16.607927322387695,12.96249999999418,0.09691238403320312,0.34121131896972656,-1
31706,b'990715',59332,59327.25,59332.3,1,16.477066040039062,16.500484466552734,16.38821029663086,5.05000000000291,-0.023418426513671875,-0.08885574340820312,-1
22715,b'4307235',59332,59331.29,59332.3,1,18.956396102905277,19.05205535888672,19.271636962890625,1.0100000000020373,-0.09565925598144176,0.315240859985348,-1
