,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
29413,b'658957',59367,59357.31,59367.259,0,16.494354248046875,16.708953857421875,16.578882217407227,9.949000000000524,-0.214599609375,0.08452796936035156,-1
1282,b'120030',59333,59328.3,59333.32,0,15.695001602172852,16.007038116455078,15.639177322387695,5.019999999996799,-0.31203651428222656,-0.05582427978515625,-1
23317,b'4363807',59374,59365.27,59374.2675,0,14.629751205444336,14.937095642089844,14.442276000976562,8.997500000004948,-0.3073444366455078,-0.18747520446777344,-1
22372,b'4263122',59363,59351.324,59363.31,0,14.90096950531006,14.95847511291504,15.175636291503906,11.985999999997148,-0.05750560760498047,0.2746667861938459,-1
24445,b'453245',59164,59163.37,59164.445166666665,0,17.717323303222656,17.78142547607422,17.687313079833984,1.0751666666619712,-0.0641021728515625,-0.030010223388671875,-1
17725,b'3613104',59157,59143.37,59157.46,0,14.509339332580566,14.84290885925293,14.531232833862305,14.089999999996508,-0.3335695266723633,0.02189350128173828,-1
17318,b'3537423',59343,59332.3,59343.243166666674,0,16.39049530029297,16.618370056152344,16.384592056274414,10.943166666671459,-0.227874755859375,-0.0059032440185546875,-1
24527,b'4550800',59338,59328.188,59338.27,0,16.540712356567383,16.754112243652344,16.60142707824707,10.081999999994878,-0.21339988708496094,0.0607147216796875,-1
586,b'1089541',59337,59337.27,59337.27,0,18.83055305480957,18.74845314025879,18.474773406982425,0.0,0.08209991455078125,-0.3557796478271449,-1
30998,b'864398',59230,59215.49,59230.1705,0,17.954870223999023,18.5171012878418,17.97213363647461,14.680500000002212,-0.562231063842777,0.017263412475585938,-1
18099,b'3660834',59337,59331.29,59337.27,0,15.187960624694824,15.499906539916992,15.02818202972412,5.9799999999959255,-0.31194591522216797,-0.1597785949707049,-1
5547,b'1847963',59363,59350.19,59363.313833333326,0,16.07598304748535,16.47412109375,15.941105842590332,13.123833333324,-0.39813804626464844,-0.13487720489501953,-1
3005,b'1459525',59316,59307.16,59316.41,0,13.98911952972412,14.325454711914062,13.95952320098877,9.25,-0.3363351821899432,-0.029596328735349786,-1
23201,b'4361059',59200,59190.39,59200.31,0,14.67267608642578,14.971919059753418,14.63243293762207,9.919999999998254,-0.2992429733276385,-0.04024314880370916,-1
31508,b'941708',59255,59246.23,59255.23,0,18.009716033935547,18.431703567504883,17.872535705566406,9.0,-0.42198753356933594,-0.13718032836914062,-1
11393,b'2644991',58975,58975.42,58975.420000000006,0,21.03500366210937,20.879573822021484,20.202655792236328,7.275957614183426e-12,0.15542984008788707,-0.8323478698730433,-1
5925,b'188220',59189,59182.36,59189.37,0,14.633678436279297,14.867441177368164,14.624938011169434,7.010000000002037,-0.2337627410888672,-0.008740425109863281,-1
13537,b'2916154',59195,59183.39,59195.27033333333,0,14.590167045593262,14.88813591003418,14.55982780456543,11.880333333327144,-0.29796886444091797,-0.03033924102783203,-1
22433,b'4265590',59136,59127.387,59136.41966666666,0,14.073418617248535,14.81129264831543,13.959084510803224,9.03266666665877,-0.7378740310668945,-0.11433410644531072,-1
16991,b'3490615',59219,59212.33,59219.27,0,14.950864791870115,15.30647087097168,14.96428394317627,6.939999999995052,-0.3556060791015643,0.01341915130615412,-1
19932,b'3900348',59316,59309.188,59316.41,0,14.554466247558594,14.870800018310549,14.57486057281494,7.222000000001572,-0.3163337707519549,0.02039432525634588,-1
7975,b'2181606',59129,59127.387,59129.43659999999,0,14.384356498718262,14.782201766967772,14.36994457244873,2.0495999999911874,-0.39784526824950994,-0.01441192626953125,-1
30188,b'748769',59367,59367.203,59367.259,0,20.010656356811523,19.951753616333008,19.70285415649414,0.055999999996856786,0.058902740478515625,-0.3078022003173828,-1
22971,b'4329888',59144,59131.438,59144.4074,0,14.369808197021484,14.661508560180664,14.491576194763184,12.969399999994494,-0.2917003631591797,0.12176799774169922,-1
1183,b'1175861',59346,59342.26,59346.28,0,17.95439338684082,18.07256126403809,18.324996948242188,4.019999999996799,-0.11816787719726918,0.3706035614013672,-1
1505,b'1234769',59394,59389.27,59394.28,0,14.929853439331056,15.157011985778809,15.128979682922363,5.010000000002037,-0.22715854644775213,0.19912624359130682,-1
28539,b'548785',59138,59127.387,59138.380833333336,0,14.870327949523926,15.31037712097168,15.144170761108398,10.993833333333896,-0.4400491714477539,0.27384281158447266,-1
31497,b'939991',59222,59212.324,59222.257000000005,0,14.558192253112791,14.837106704711914,14.444499015808104,9.93300000000454,-0.27891445159912287,-0.1136932373046875,-1
18798,b'375305',59185,59178.17,59185.23,0,14.942863464355469,15.239511489868164,14.795988082885742,7.060000000004948,-0.2966480255126953,-0.14687538146972656,-1
16130,b'3356805',59358,59347.26,59358.30783333333,0,14.646272659301758,14.914237022399902,14.723725318908691,11.047833333330345,-0.26796436309814453,0.0774526596069336,-1
29400,b'65790',59316,59307.16,59316.41,0,14.394521713256836,14.630846977233888,14.50196361541748,9.25,-0.23632526397705256,0.10744190216064453,-1
5469,b'1839239',59334,59331.293,59334.32833333333,0,15.76548957824707,15.99988079071045,15.770081520080566,3.0353333333332557,-0.2343912124633789,0.004591941833496094,-1
29852,b'709316',59255,59252.156,59255.23,0,15.767007827758787,15.955303192138672,16.02139663696289,3.074000000000524,-0.1882953643798846,0.25438880920410334,-1
22277,b'425266',59346,59335.41,59346.28,0,16.653413772583008,16.874223709106445,16.73443603515625,10.869999999995343,-0.2208099365234375,0.08102226257324219,-1
29670,b'689297',59183,59183.39,59183.39,0,20.64365768432617,20.056982040405277,19.43655014038086,0.0,0.5866756439208913,-1.207107543945309,-1
26536,b'4850958',59377,59367.203,59377.27,0,16.04293441772461,16.340312957763672,16.00121307373047,10.06699999999546,-0.2973785400390625,-0.041721343994140625,-1
28986,b'615045',59198,59195.31,59198.3,0,16.64300537109375,16.82651710510254,16.51938819885254,2.9900000000052387,-0.18351173400878906,-0.12361717224121094,-1
6653,b'1969699',59140,59127.387,59140.35716666668,0,14.27821922302246,14.62120532989502,14.234233856201172,12.970166666680598,-0.34298610687256037,-0.043985366821287286,-1
7869,b'2165816',59312,59305.285,59312.38,0,14.056180953979492,14.43178939819336,13.975420951843262,7.094999999993888,-0.3756084442138672,-0.08076000213623047,-1
8238,b'2211070',59318,59316.28,59318.2475,0,18.907560348510746,19.015121459960938,19.042552947998047,1.9674999999988358,-0.10756111145019176,0.13499259948730113,-1
2700,b'142295',59313,59307.164,59313.3362,0,17.45703125,17.618534088134766,17.648456573486328,6.172200000000885,-0.16150283813476562,0.19142532348632812,-1
14408,b'3044688',59362,59355.195,59362.345,0,16.565235137939453,16.849735260009766,16.543167114257812,7.150000000001455,-0.2845001220703125,-0.022068023681640625,-1
28995,b'615573',59337,59334.2,59337.27,0,17.778663635253906,18.02063751220703,17.834938049316406,3.069999999999709,-0.241973876953125,0.0562744140625,-1
29763,b'705282',59377,59367.203,59377.27,0,16.70909881591797,16.87236785888672,16.802486419677734,10.06699999999546,-0.16326904296875,0.09338760375976562,-1
22884,b'4326102',59322,59309.188,59322.24483333333,0,13.998827934265137,14.450000762939451,13.817842483520508,13.056833333328541,-0.45117282867431463,-0.1809854507446289,-1
22366,b'4263122',59354,59351.324,59354.328,0,17.008617401123047,17.015254974365234,17.30470085144043,3.004000000000815,-0.0066375732421875,0.2960834503173828,-1
3007,b'1459525',59318,59307.16,59318.2475,0,13.857908248901367,14.243393898010254,13.752459526062012,11.08749999999418,-0.3854856491088867,-0.10544872283935547,-1
8943,b'2308103',59169,59156.47,59169.3565,0,14.611910820007324,14.940401077270508,14.726275444030762,12.886500000000524,-0.3284902572631836,0.1143646240234375,-1
1562,b'1243710',59157,59143.38,59157.46,0,14.32627296447754,14.65607452392578,14.280841827392578,14.080000000001746,-0.32980155944823863,-0.045431137084962714,-1
17314,b'3537423',59335,59332.3,59335.41,0,18.40267944335937,18.578235626220703,18.48154830932617,3.110000000000582,-0.17555618286133168,0.07886886596679688,-1
3957,b'1602518',59319,59305.285,59319.2475,0,13.871206283569336,14.483152389526367,13.79276180267334,13.96249999999418,-0.6119461059570312,-0.0784444808959961,-1
4939,b'1762524',59404,59401.29,59404.29,0,21.068490982055664,20.792797088623047,21.175806045532227,3.0,0.2756938934326172,0.1073150634765625,-1
1304,b'1202103',59231,59226.633,59231.473,0,19.169410705566406,19.351163864135746,18.911312103271484,4.8399999999965075,-0.1817531585693395,-0.2580986022949219,-1
17779,b'3620083',59222,59212.324,59222.257000000005,0,14.545191764831545,14.824267387390137,14.437617301940918,9.93300000000454,-0.279075622558592,-0.10757446289062678,-1
12710,b'2782470',58975,58968.297,58975.42,0,16.798233032226562,17.407398223876953,16.738037109375,7.1229999999995925,-0.6091651916503906,-0.0601959228515625,0
28580,b'559704',59228,59219.44,59228.662500000006,0,18.581684112548828,18.77040100097656,18.7639102935791,9.222500000003492,-0.18871688842773082,0.18222618103027344,-1
11030,b'2596863',59226,59219.44,59226.63,0,18.672971725463867,18.832107543945312,18.70670318603516,7.189999999995052,-0.1591358184814453,0.033731460571292615,-1
6637,b'1969558',59319,59306.26,59319.24583333333,0,16.255096435546875,16.65734100341797,16.33078384399414,12.98583333332499,-0.40224456787109375,0.07568740844726562,-1
13820,b'2958681',59146,59135.42,59146.33533333333,0,14.791215896606444,15.030473709106444,14.831329345703123,10.915333333330636,-0.2392578125,0.04011344909667969,-1
22424,b'4265483',59374,59365.27,59374.2675,0,14.690624237060549,15.015119552612305,14.55568504333496,8.997500000004948,-0.32449531555175604,-0.1349391937255895,-1
28023,b'5034852',59354,59343.25,59354.328,0,16.601940155029297,16.776145935058594,16.800283432006836,11.078000000001339,-0.17420578002929688,0.19834327697753906,-1
22373,b'4263122',59364,59351.32,59364.26,0,14.78281021118164,14.921187400817873,15.078279495239258,12.940000000002328,-0.13837718963623225,0.2954692840576172,-1
1560,b'1243710',59148,59143.38,59148.53,0,16.194503784179688,16.388580322265625,16.280010223388672,5.150000000001455,-0.1940765380859375,0.08550643920898438,-1
19979,b'3906254',59148,59135.42,59148.53,0,14.201494216918944,14.503976821899414,14.030169486999512,13.110000000000582,-0.3024826049804705,-0.17132472991943182,-1
