,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
4862,b'1749778',59313,59308.258,59313.3362,0,17.42620086669922,17.6098690032959,17.54475975036621,5.078199999996286,-0.1836681365966797,0.11855888366699219,0
13168,b'285131',59377,59367.203,59377.27,0,16.62115478515625,16.736745834350586,16.785831451416016,10.06699999999546,-0.11559104919433594,0.16467666625976562,1
5931,b'188220',59195,59182.36,59195.27033333333,0,14.189321517944336,14.679293632507324,14.156035423278809,12.91033333332598,-0.4899721145629883,-0.033286094665527344,-1
30966,b'85090',59313,59311.18,59313.3362,0,16.182985305786133,16.423139572143555,16.15123176574707,2.156199999997625,-0.24015426635742188,-0.0317535400390625,2
100,b'1008740',59389,59377.27,59389.27,0,14.321118354797363,14.679566383361816,14.303875923156738,12.0,-0.3584480285644531,-0.017242431640625,-1
14408,b'3044688',59362,59355.195,59362.345,0,16.565235137939453,16.849735260009766,16.543167114257812,7.150000000001455,-0.2845001220703125,-0.022068023681640625,1
15290,b'3191957',59321,59318.24,59321.25,0,17.654417037963867,17.546218872070312,17.675142288208008,3.0100000000020373,0.10819816589355469,0.020725250244140625,0
17474,b'3556267',58975,58968.297,58975.42,0,17.787044525146484,18.021747589111328,17.8555908203125,7.1229999999995925,-0.23470306396484375,0.06854629516601562,0
31630,b'967369',59317,59309.188,59317.230200000005,0,16.733922958374023,16.913604736328125,16.794647216796875,8.042200000003504,-0.17968177795410156,0.06072425842285156,1
27888,b'5016159',59131,59127.387,59131.4874,0,14.44344997406006,15.064708709716797,14.683927536010742,4.100399999995716,-0.6212587356567365,0.24047756195068182,-1
835,b'1130458',59252,59243.22,59252.2152,0,14.273685455322266,14.845343589782717,14.355377197265623,8.995199999997567,-0.571658134460451,0.0816917419433576,-1
5567,b'1849812',59316,59309.188,59316.41,0,14.773876190185549,15.058977127075195,14.660470962524414,7.222000000001572,-0.28510093688964666,-0.11340522766113459,-1
13941,b'2976817',59320,59306.258,59320.265,0,15.839303970336914,16.283187866210938,15.772539138793944,14.006999999997788,-0.44388389587402344,-0.06676483154297053,-1
29003,b'615573',59348,59334.2,59348.2745,0,16.01180648803711,16.46115493774414,15.97318172454834,14.074500000002445,-0.44934844970703125,-0.03862476348876953,2
28022,b'5034852',59353,59343.25,59353.305,0,16.743026733398438,16.839153289794922,16.95177459716797,10.055000000000291,-0.09612655639648438,0.20874786376953125,1
16686,b'343943',59131,59127.387,59131.4874,0,13.90714168548584,14.365240097045898,13.74253749847412,4.100399999995716,-0.4580984115600586,-0.16460418701172053,-1
19391,b'3819692',59134,59127.387,59134.10966666666,0,14.298980712890623,14.931717872619627,14.486455917358398,6.722666666661098,-0.6327371597290039,0.1874752044677752,-1
7005,b'2028972',59319,59318.24,59319.2475,0,18.03506851196289,17.943662643432617,17.714847564697266,1.007499999999709,0.09140586853027344,-0.320220947265625,0
7222,b'2053069',58975,58975.42,58975.42,0,20.9422550201416,21.145946502685547,21.05649948120117,0.0,-0.2036914825439453,0.11424446105956676,-1
6059,b'1899806',59222,59215.49,59222.58,0,18.14501571655273,18.743608474731445,18.308185577392575,7.0900000000037835,-0.5985927581787145,0.16316986083984375,-1
17939,b'3642215',59225,59222.246,59225.28,0,16.148479461669922,16.499818801879883,16.093387603759766,3.0339999999996508,-0.35133934020996094,-0.05509185791015625,2
26534,b'4850958',59372,59367.203,59372.265,0,16.922012329101562,17.14150619506836,16.873271942138672,5.061999999998079,-0.21949386596679688,-0.048740386962890625,-1
10506,b'2532481',59312,59305.285,59312.38,0,14.304082870483398,14.968844413757324,14.253493309020996,7.094999999993888,-0.6647615432739258,-0.050589561462402344,-1
24071,b'4473022',59315,59307.16,59315.23666666666,0,14.465938568115234,14.807769775390623,14.402400016784668,8.076666666653182,-0.34183120727538885,-0.0635385513305664,4
27879,b'5014878',59321,59317.18,59321.25,0,15.761774063110352,16.03408432006836,15.63591766357422,4.069999999999709,-0.2723102569580078,-0.12585639953613104,-1
7007,b'2028972',59321,59318.24,59321.25,0,16.39922332763672,16.646156311035156,16.276994705200195,3.0100000000020373,-0.2469329833984375,-0.12222862243652344,-1
22341,b'425651',59135,59127.387,59135.42,0,15.07529067993164,15.274157524108888,15.170578956604004,8.032999999995809,-0.19886684417724787,0.09528827667236328,-1
