,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
19505,b'3845674',59162,59154.223,59162.46,2,16.946937561035156,17.143245697021484,17.254770278930664,8.23700000000099,-0.19630813598632812,0.3078327178955078,3
11177,b'2622863',59347,59344.27,59347.26,2,18.387374877929688,18.59238815307617,18.44855117797852,2.9900000000052387,-0.20501327514648082,0.06117630004883168,1
8873,b'2298571',59142,59127.387,59142.3412,2,16.876209259033203,16.828195571899414,17.508094787597656,14.954200000000128,0.04801368713378906,0.6318855285644531,4
28869,b'603009',59139,59127.387,59139.38,2,18.126956939697266,18.14390754699707,18.484054565429688,11.992999999994936,-0.016950607299804688,0.3570976257324219,4
1242,b'1189535',58975,58962.34,58975.42,2,19.677492141723636,19.631969451904297,20.638336181640625,13.080000000001746,0.04552268981933949,0.9608440399169886,4
10252,b'2482605',59138,59132.55,59138.380833333336,2,17.246183395385742,17.443204879760742,17.125625610351562,5.83083333333343,-0.197021484375,-0.12055778503417969,1
17369,b'3541592',59291,59290.324,59291.41,2,17.760540008544922,18.027294158935547,17.640363693237305,1.0860000000029686,-0.266754150390625,-0.12017631530761719,2
12382,b'2760268',59134,59127.387,59134.10966666666,2,14.897516250610352,15.090261459350586,15.042296409606934,6.722666666661098,-0.19274520874023438,0.14478015899658203,3
2673,b'1420476',59226,59215.49,59226.63,2,18.676536560058597,18.5028076171875,19.500957489013672,11.139999999999418,0.1737289428710973,0.8244209289550746,4
878,b'1140870',59148,59136.33,59148.53,2,14.060384750366213,14.087038040161133,14.214825630187988,12.19999999999709,-0.0266532897949201,0.15444087982177557,1
5974,b'1885707',59188,59184.19,59188.295000000006,2,16.45935821533203,16.60572052001953,16.375091552734375,4.105000000003201,-0.1463623046875,-0.08426666259765625,1
18137,b'3665424',59185,59171.234,59185.23,2,16.449115753173828,16.447540283203125,16.707351684570312,13.996000000006461,0.001575469970703125,0.2582359313964844,1
5973,b'1885707',59187,59184.19,59187.42,2,16.8460693359375,17.038028717041016,16.769813537597656,3.2299999999959255,-0.19195938110351562,-0.07625579833984375,1
1081,b'1164758',59318,59316.28,59318.2475,2,20.58007431030273,20.405170440673828,20.773414611816406,1.9674999999988358,0.1749038696289027,0.19334030151367543,1
5710,b'186230',59350,59343.2,59350.347400000006,2,13.549145698547363,13.991342544555664,13.494329452514648,7.147400000008929,-0.4421968460083008,-0.054816246032714844,2
23138,b'4347691',59314,59305.285,59314.29,2,16.66811752319336,16.44009017944336,17.416885375976562,9.00499999999738,0.22802734375,0.7487678527832031,4
1052,b'1160317',59318,59304.156,59318.2475,2,15.24936866760254,15.20177936553955,15.822118759155272,14.091499999994994,0.04758930206299006,0.5727500915527308,4
22853,b'4325016',59335,59334.203,59335.41,2,16.23544692993164,16.31113624572754,17.43994903564453,1.2070000000021537,-0.07568931579589844,1.2045021057128906,0
16860,b'3472959',59344,59341.176,59344.27,2,18.935443878173828,19.091854095458984,19.0600643157959,3.0939999999973224,-0.15641021728515625,0.12462043762207031,1
30449,b'793863',59313,59305.29,59313.3362,2,17.375011444091797,17.433990478515625,17.479415893554688,8.046199999997043,-0.058979034423828125,0.10440444946289062,1
6794,b'20015',59318,59317.176,59318.25,2,20.47313690185547,20.79999542236328,21.53621482849121,1.0740000000005239,-0.3268585205078125,1.0630779266357422,0
24994,b'4632754',59160,59160.44,59160.44,2,16.855192184448242,16.916107177734375,16.8366641998291,0.0,-0.06091499328613281,-0.018527984619140625,1
24492,b'4546279',59184,59182.36,59184.244666666666,2,14.793878555297852,14.959205627441406,14.84355354309082,1.884666666664998,-0.1653270721435547,0.04967498779296875,1
11674,b'2679219',59357,59355.195,59357.31,2,18.411357879638672,18.672149658203125,18.16573143005371,2.1149999999979627,-0.2607917785644531,-0.24562644958496094,2
31667,b'974569',59353,59348.25,59353.305,2,16.849794387817383,16.995285034179688,17.50804901123047,5.055000000000291,-0.1454906463623047,0.6582546234130859,3
26210,b'4813305',59338,59324.25,59338.27,2,13.874048233032228,13.985014915466309,13.893446922302246,14.019999999996799,-0.11096668243408025,0.019398689270017755,1
8864,b'2298571',59129,59127.387,59129.43659999999,2,16.665443420410156,16.76888656616211,16.82573699951172,2.0495999999911874,-0.10344314575195312,0.1602935791015625,1
18607,b'3724232',59366,59356.3,59366.27,2,16.1195011138916,16.147502899169922,16.325796127319336,9.969999999993888,-0.028001785278320312,0.20629501342773438,1
24195,b'4499712',59318,59304.156,59318.2475,2,17.76457977294922,17.549116134643555,18.80236053466797,14.091499999994994,0.21546363830566406,1.03778076171875,4
25096,b'4649562',59156,59156.35,59156.4456,2,17.24063491821289,17.26003646850586,17.47530174255371,0.0956000000005588,-0.01940155029296875,0.2346668243408203,1
15186,b'3175691',59198,59194.33,59198.3,2,16.81739616394043,16.884723663330078,17.01361656188965,3.970000000001164,-0.06732749938964844,0.19622039794921875,1
24935,b'4616469',59361,59351.324,59361.29383333333,2,14.833280563354492,15.061427116394045,14.907508850097656,9.969833333329007,-0.22814655303955256,0.07422828674316406,3
25156,b'4654894',59246,59246.23,59246.23,2,20.11126708984375,19.90518951416016,20.32586097717285,0.0,0.2060775756835902,0.21459388732910156,1
5155,b'1798907',59332,59332.3,59332.30000000001,2,20.08118057250977,20.14831924438477,19.99689483642578,7.275957614183426e-12,-0.067138671875,-0.08428573608398793,1
